Дата;Температура, °С
31-08-2019;16.18
01-09-2019;17.48
02-09-2019;17.88
03-09-2019;18.01
04-09-2019;17.48
05-09-2019;15.88
06-09-2019;17.01
07-09-2019;16.76
08-09-2019;16.72
09-09-2019;17.14
10-09-2019;17.51
11-09-2019;18.18
12-09-2019;18.21
13-09-2019;17.70
14-09-2019;14.28
15-09-2019;9.78
16-09-2019;11.98
17-09-2019;10.69
18-09-2019;8.61
19-09-2019;8.16
20-09-2019;6.43
21-09-2019;5.51
22-09-2019;5.61
23-09-2019;4.76
24-09-2019;3.84
25-09-2019;4.53
26-09-2019;6.16
27-09-2019;6.84
28-09-2019;7.91
29-09-2019;8.65
30-09-2019;11.39
