Дата;Температура, °С
31-03-2019;3.86
01-04-2019;3.58
02-04-2019;2.90
03-04-2019;2.73
04-04-2019;2.78
05-04-2019;2.96
06-04-2019;3.50
07-04-2019;3.82
08-04-2019;4.86
09-04-2019;6.09
10-04-2019;6.18
11-04-2019;5.65
12-04-2019;5.94
13-04-2019;5.35
14-04-2019;2.96
15-04-2019;3.00
16-04-2019;3.56
17-04-2019;1.20
18-04-2019;1.35
19-04-2019;2.78
20-04-2019;4.04
21-04-2019;5.77
22-04-2019;7.21
23-04-2019;8.38
24-04-2019;9.23
25-04-2019;9.79
26-04-2019;8.98
27-04-2019;8.72
28-04-2019;6.45
29-04-2019;4.32
30-04-2019;5.68
